athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place
Giulia Gabbrielleschi,ITA,08/27/2016,LEN Cup,"Copenhagen, DEN",6.0,NW,Neutral,8.0,4136.06,1.0
Arianna Bridi,ITA,08/27/2016,LEN Cup,"Copenhagen, DEN",6.0,NW,Neutral,8.0,4140.08,2.0
Ilaria Raimondi,ITA,08/27/2016,LEN Cup,"Copenhagen, DEN",6.0,NW,Neutral,8.0,4189.09,3.0
Barbara Pozzobon,ITA,08/27/2016,LEN Cup,"Copenhagen, DEN",6.0,NW,Neutral,8.0,4300.07,4.0
Franzi Heinrich,GER,08/27/2016,LEN Cup,"Copenhagen, DEN",6.0,NW,Neutral,8.0,4799.09,5.0
Laerke Toft Ruby,DEN,08/27/2016,LEN Cup,"Copenhagen, DEN",6.0,NW,Neutral,8.0,4828.01,6.0
Jackie Gade,DEN,08/27/2016,LEN Cup,"Copenhagen, DEN",6.0,NW,Neutral,8.0,4828.96,7.0
Emma Wael,DEN,08/27/2016,LEN Cup,"Copenhagen, DEN",6.0,NW,Neutral,8.0,4994.01,8.0
