athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place
Olga Kozydub,RUS,07/28/2016,FINA Grand Prix,"Roberval, CAN",32.0,NW,Neutral,9.0,23968.0,1.0
Jade Dusablon,CAN,07/28/2016,FINA Grand Prix,"Roberval, CAN",32.0,NW,Neutral,9.0,24380.0,2.0
Pilar Geijo,ARG,07/28/2016,FINA Grand Prix,"Roberval, CAN",32.0,NW,Neutral,9.0,25575.0,3.0
Sabryna Lavoie,CAN,07/28/2016,FINA Grand Prix,"Roberval, CAN",32.0,NW,Neutral,9.0,25606.0,4.0
Dina Levacic,CRO,07/28/2016,FINA Grand Prix,"Roberval, CAN",32.0,NW,Neutral,9.0,27566.0,5.0
Rita Vanesa Garcia,ARG,07/28/2016,FINA Grand Prix,"Roberval, CAN",32.0,NW,Neutral,9.0,29300.0,6.0
Victoria Mori,ARG,07/28/2016,FINA Grand Prix,"Roberval, CAN",32.0,NW,Neutral,9.0,29631.0,7.0
Elena Lionello,ITA,07/28/2016,FINA Grand Prix,"Roberval, CAN",32.0,NW,Neutral,9.0,30135.0,8.0
