athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place
Barbara Pozzobon,ITA,08/19/2017,FINA Grand Prix,"Ohrid Lake, MKD",30.0,NW,Neutral,7.0,18951.0,1.0
Alice Franco,ITA,08/19/2017,FINA Grand Prix,"Ohrid Lake, MKD",30.0,NW,Neutral,7.0,18984.0,2.0
Martina Grimaldi,ITA,08/19/2017,FINA Grand Prix,"Ohrid Lake, MKD",30.0,NW,Neutral,7.0,19340.0,3.0
Anna Mankevich,RUS,08/19/2017,FINA Grand Prix,"Ohrid Lake, MKD",30.0,NW,Neutral,7.0,20259.0,4.0
Pilar Geijo,ARG,08/19/2017,FINA Grand Prix,"Ohrid Lake, MKD",30.0,NW,Neutral,7.0,20887.0,5.0
Antonija Bulicic,CRO,08/19/2017,FINA Grand Prix,"Ohrid Lake, MKD",30.0,NW,Neutral,7.0,22454.0,6.0
