athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place
Oceane Cassignol,FRA,08/21/2021,FINA Grand Prix,"Ohrid Lake, MKD",25.0,NW,Neutral,7.0,18999.3,1.0
Caroline Laure Jouisse,FRA,08/21/2021,FINA Grand Prix,"Ohrid Lake, MKD",25.0,NW,Neutral,7.0,20742.2,2.0
Pilar Geijo,ARG,08/21/2021,FINA Grand Prix,"Ohrid Lake, MKD",25.0,NW,Neutral,7.0,20841.4,3.0
Samira-Svea Erhart,GER,08/21/2021,FINA Grand Prix,"Ohrid Lake, MKD",25.0,NW,Neutral,7.0,23085.2,4.0
