athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place
Olga Kozydub,RUS,08/20/2016,FINA Grand Prix,"Ohrid Lake, MKD",25.0,NW,Neutral,9.0,21335.72,1.0
Daria Kulik,RUS,08/20/2016,FINA Grand Prix,"Ohrid Lake, MKD",25.0,NW,Neutral,9.0,21503.25,2.0
Silvie Rybarova,CZE,08/20/2016,FINA Grand Prix,"Ohrid Lake, MKD",25.0,NW,Neutral,9.0,21870.5,3.0
Pilar Geijo,ARG,08/20/2016,FINA Grand Prix,"Ohrid Lake, MKD",25.0,NW,Neutral,9.0,22212.33,4.0
Vicenia Navarro,VEN,08/20/2016,FINA Grand Prix,"Ohrid Lake, MKD",25.0,NW,Neutral,9.0,23662.58,5.0
Dina Levacic,CRO,08/20/2016,FINA Grand Prix,"Ohrid Lake, MKD",25.0,NW,Neutral,9.0,25407.04,6.0
Rita Vanesa Garcia,ARG,08/20/2016,FINA Grand Prix,"Ohrid Lake, MKD",25.0,NW,Neutral,9.0,25964.75,7.0
Victoria Mori,ARG,08/20/2016,FINA Grand Prix,"Ohrid Lake, MKD",25.0,NW,Neutral,9.0,25964.75,8.0
Elena Lionello,ITA,08/20/2016,FINA Grand Prix,"Ohrid Lake, MKD",25.0,NW,Neutral,9.0,26549.69,9.0
