athlete_name,date,event,location,distance,current_type,temp,field_size,place
Ruwen Straub,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,No Current,Neutral,81.0,48
Dylan Gravley,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,No Current,Neutral,81.0,49
Bruce Hanson Almeida,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,No Current,Neutral,81.0,50
Daniel Delgadillo,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,No Current,Neutral,81.0,51
Mark Kovacsics,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,No Current,Neutral,81.0,52
Haoyang Tang,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,No Current,Neutral,81.0,53
Matthieu Magne,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,No Current,Neutral,81.0,54
Joshua Brown,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,No Current,Neutral,81.0,55
David Heron,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,No Current,Neutral,81.0,56
Aleksandr Stepanov,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,No Current,Neutral,81.0,57
Eric Georges Brown,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,No Current,Neutral,81.0,58
Lev Cherepanov,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,No Current,Neutral,81.0,59
Igor Chervynskiy,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,No Current,Neutral,81.0,60
Theo Druenne,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,No Current,Neutral,81.0,61
Galymzhan Balabek,12/15/2021,FINA World Cup,"Abu Dhabi, UAE",10.0,No Current,Neutral,81.0,62
