name,pagerank,rank
Ferry Weertman,0.07751983618986447,1
Marc-Antoine Olivier,0.04270519183264687,2
Simone Ruffini,0.041684828563694216,3
Kristof Rasovszky,0.039237607520370456,4
Jordan Wilimovsky,0.03486179905614652,5
Jack Burnell,0.03439300363923141,6
Rob Muffels,0.032782877090555385,7
Federico Vanelli,0.03020620768095801,8
Allan Do Carmo,0.026580706467658487,9
David Aubry,0.0240176540802259,10
Christian Reichert,0.02368071533202286,11
Marcel Schouten,0.023476353046095532,12
Kirill Abrosimov,0.01740124474409918,13
Fernando Ponte,0.017024705406507273,14
Andreas Waschburger,0.01578820404303908,15
Spyridon Gianniotis,0.01373556960221006,16
Evgenii Drattcev,0.012196170798426902,17
Yasunari Hirai,0.011943290975447584,18
Andrea Manzi,0.011171601880880755,19
Logan Fontaine,0.01087200999490508,20
Vitaliy Khudyakov,0.010782396838339321,21
Lijun Zu,0.010179575964770048,22
Ventsislav Aydarski,0.01001521202699528,23
Krzysztof Pielowski,0.009998644595434073,24
Soeren Meissner,0.009964435405806743,25
Axel Reymond,0.009793861384356251,26
Pepijn Smits,0.00965960381146369,27
Diogo Villarinho,0.009594727305040135,28
Simon Huitenga,0.009244005537228005,29
Matteo Furlan,0.009176306265923752,30
Chad Ho,0.008947759755501338,31
Caleb Hughes,0.008937126137581505,32
Jack Brazier,0.008552868104860258,33
Guillermo Bertola,0.008186433266463284,34
Mario Sanzullo,0.0075268925996571845,35
Brendan Casey,0.007519102246151115,36
Tobias Patrick Robinson,0.007341613890584915,37
Richard Weinberger,0.007130704507214008,38
Shahar Resman,0.005934731429425411,39
Lachlan Colquhoun,0.005388997174520769,40
Ivan Enderica Ochoa,0.00532383831072808,41
Mark Papp,0.005182267678563021,42
Alberto Martinez,0.00425209828599074,43
Timothy Shuttleworth,0.004036751248647554,44
Marcus Herwig,0.004029988330210459,45
Yuval Safra,0.00393486988244083,46
Kai Graeme Edwards,0.0037864974893874036,47
Evgenij Pop Acev,0.003450659677042303,48
Aleksandr Astapov,0.003365487767483409,49
Chip Peterson,0.0033092054319386883,50
Yohsuke Miyamoto,0.0032924076731529026,51
Damien Cattin-Vidal,0.003182305755860824,52
Danie Szekelyi,0.0031812603453296247,53
Matej Kozubek,0.0030747023350739555,54
Philippe Guertin,0.0030218395409460225,55
