name,pagerank,rank
Simone Ruffini,0.02354285271399035,1
Kristof Rasovszky,0.022200803669168042,2
Marc-Antoine Olivier,0.02155242024468902,3
Ferry Weertman,0.021288767561222794,4
Fernando Ponte,0.016714853750102662,5
Kirill Abrosimov,0.016629817236225652,6
Mario Sanzullo,0.016192422800480683,7
Allan Do Carmo,0.016026028338912448,8
Christian Reichert,0.01540279210653872,9
Vitaliy Khudyakov,0.015199181303071055,10
Rob Muffels,0.014942572003107705,11
Yasunari Hirai,0.014919210771917917,12
Logan Fontaine,0.014301003505525023,13
Federico Vanelli,0.01379757199856544,14
Marcel Schouten,0.01323031036543038,15
Tobias Patrick Robinson,0.013094676041562297,16
Krzysztof Pielowski,0.012976445453096662,17
Andreas Waschburger,0.012947068446019299,18
Andrea Manzi,0.011769603278928818,19
Jack Burnell,0.011737512051212233,20
Ventsislav Aydarski,0.011622345439504085,21
Chad Ho,0.01152562295850008,22
Ivan Enderica Ochoa,0.010735277657182102,23
David Aubry,0.010049533172483817,24
Diogo Villarinho,0.01001965202527795,25
Matteo Furlan,0.010017427359086579,26
Soeren Meissner,0.009331260116865947,27
David Heron,0.00900047305238926,28
Timothy Shuttleworth,0.008977935521394939,29
Simon Huitenga,0.008706477007160608,30
Axel Reymond,0.008554009306164624,31
Pepijn Smits,0.008384483721339984,32
Matej Kozubek,0.008352414235580351,33
Marcus Herwig,0.00816803017044199,34
Mark Papp,0.00802145958688319,35
David Brandl,0.00785955787343485,36
Eric Hedlin,0.007716411479021304,37
Marwan Elamrawy,0.0076726265519809775,38
Johndry Segovia,0.007636581726447563,39
Igor Chervynskiy,0.00757461823199856,40
Matan Roditi,0.007385223216188764,41
Yohsuke Miyamoto,0.007271813712844433,42
Jordan Wilimovsky,0.007202116421574986,43
Logan Vanhuys,0.00713520845721647,44
Antonio Arroyo,0.007110492549326649,45
Tamas Farkas,0.006658757292117417,46
David Farinango,0.006486265228718449,47
Georgios Arniakos,0.006418148586518899,48
Andrew Gemmell,0.006350041489005137,49
Caleb Hughes,0.006335903635757461,50
Guillermo Bertola,0.006239414203549411,51
Richard Weinberger,0.006205667316416529,52
Igor Snitko,0.005997743286230006,53
Ruwen Straub,0.005964122020628254,54
Asterios Daldogiannis,0.005963054949884038,55
Juan Jose Segovia Ramos,0.0059444495894622,56
Danie Marais,0.00591959273486822,57
Kirill Belyaev,0.005778993274062817,58
Vit Ingeduld,0.005777843916414109,59
Jack Alan Mcloughlin,0.0056993849205308564,60
Evgenii Drattcev,0.005452085483413918,61
Haythem Abdelkhalek,0.005431610710241993,62
Fernando Betanzos,0.005384460625891513,63
Jack Brazier,0.005372418412115896,64
Pedro Pinotes,0.005274471435422455,65
Rodrigo Caballero,0.005252986065044012,66
Chin Ting Keith Sin,0.005140789256901478,67
Bence Balzam,0.005065538683839298,68
Victor Colonese,0.004982453472942917,69
Peter Gutyan,0.004926871350302014,70
Idan Mordel,0.004876509820976776,71
