name,pagerank,rank
Ferry Weertman,0.08512143261215416,1
Marc-Antoine Olivier,0.05224783159461508,2
Simone Ruffini,0.04159117764240124,3
Jordan Wilimovsky,0.04003205930291515,4
Jack Burnell,0.03777388370947758,5
Kristof Rasovszky,0.036720482925606236,6
Federico Vanelli,0.032195408744364815,7
Rob Muffels,0.03008699141137077,8
Allan Do Carmo,0.024040072577690422,9
Marcel Schouten,0.023878647212948998,10
David Aubry,0.02318950439646986,11
Christian Reichert,0.022360125753425,12
Kirill Abrosimov,0.018366258580179377,13
Spyridon Gianniotis,0.01734133985175091,14
Fernando Ponte,0.015099480441141351,15
Andreas Waschburger,0.014737695704788863,16
Evgenii Drattcev,0.013448624113021376,17
Andrea Manzi,0.012111008497746515,18
Lijun Zu,0.012026765739840765,19
Vitaliy Khudyakov,0.010811046504397442,20
Ventsislav Aydarski,0.010132214040951154,21
Yasunari Hirai,0.00997720301048927,22
Chad Ho,0.009596164561198533,23
Krzysztof Pielowski,0.009487781377948748,24
Caleb Hughes,0.008980384465296648,25
Diogo Villarinho,0.00877671789000821,26
Jack Brazier,0.00877177390690756,27
Logan Fontaine,0.008669957179212968,28
Pepijn Smits,0.008665310502691984,29
Axel Reymond,0.008444236706560204,30
Guillermo Bertola,0.008382676441973408,31
Brendan Casey,0.007857277956296276,32
Soeren Meissner,0.00775305758228589,33
Matteo Furlan,0.007694681069208986,34
Richard Weinberger,0.007361148751909581,35
Simon Huitenga,0.007301919626506361,36
Mario Sanzullo,0.006542497803270446,37
Shahar Resman,0.005853371945359986,38
Mark Papp,0.005792242476964511,39
Ivan Enderica Ochoa,0.0052703877348713995,40
Tobias Patrick Robinson,0.005250936772654613,41
Lachlan Colquhoun,0.004733064773438388,42
Timothy Shuttleworth,0.004162987071690554,43
Damien Cattin-Vidal,0.003911286744625816,44
Chip Peterson,0.0038153656231399227,45
Yuval Safra,0.0036044030647474625,46
Yohsuke Miyamoto,0.003526329555892134,47
Evgenij Pop Acev,0.0034914476832618433,48
Aleksandr Astapov,0.003407170765024729,49
Kai Graeme Edwards,0.0033980269034838296,50
Philippe Guertin,0.0032656107024089643,51
Danie Szekelyi,0.003233916011445499,52
Joaquin Moreno,0.0029970965941388864,53
Alex Meyer,0.002860922638472789,54
Alexander Studzinski,0.002856661052379499,55
Matej Kozubek,0.002805014120044055,56
Sergey Bolshakov,0.0027097800339294753,57
Taiki Nonaka,0.0026317174710969796,58
Marcus Herwig,0.0026158327563889617,59
Daniel Szekelyi,0.002545461321719712,60
Alberto Martinez,0.002439661286520019,61
Damian Blaum,0.002421469312699556,62
Eric Hedlin,0.0023085872940320153,63
Benjamin Brantu,0.0023008589325240513,64
Raul Santiago Betancor,0.0022774788479623365,65
Hau-Li Fan,0.0022543275135865743,66
Taishin Minamide,0.0020913544198324307,67
Kirill Belyaev,0.0020770309505097765,68
Edoardo Stochino,0.002060761579774988,69
Igor Chervynskiy,0.002055792003965284,70
David Brandl,0.0020492213978124682,71
David Heron,0.0020236438488586707,72
Xavier Desharnais,0.002021723276245068,73
Jiabao An,0.0020073975126899866,74
Esteban Enderica Salgado,0.002002432758886267,75
Yosuke Aoki,0.0019459290563725619,76
Johndry Segovia,0.0019146780990470917,77
Diego Vera,0.001895249574779052,78
Gergely Gyurta,0.0018941012050595189,79
Oliver Signorini,0.001850803736848893,80
Ous Mellouli,0.0018327418280902935,81
Antonio Arroyo,0.0017889080042121233,82
Pol Gil,0.0017583271958812137,83
Daniel Delgadillo,0.0017506713032577029,84
Roman Karyakin,0.0017059268283039094,85
Marwan Elamrawy,0.0016542999545095557,86
Jingwei Weng,0.0016290973268337935,87
Simon Lamar,0.0016187791826050959,88
Anton Evsikov,0.0016016188756415657,89
Nicolas Masse-Savard,0.0015454328612878728,90
Logan Vanhuys,0.001520045691377796,91
Matan Roditi,0.0015011577264753885,92
Santiago Enderica,0.00149856305141583,93
Shai Toledano,0.0014799368104861182,94
Anis Cheniti,0.001457559726661202,95
Matheus Emerim Evangelista,0.0014480429363174412,96
Mateusz Sawrymowicz,0.0014363662309162454,97
David Farinango,0.0014235200120910954,98
Hugo Chopineau,0.0014163226591535898,99
Tamas Farkas,0.00139366665954339,100
Juan Jose Segovia Ramos,0.001371600853568973,101
Erwin Maldonado,0.0013579095285933492,102
Aleksandar Ilievski,0.0013517402947219774,103
Patrik Rakos,0.0013194172558336546,104
Bailey Armstrong,0.001312651464227512,105
Georgios Arniakos,0.0013053331698154602,106
Eric Reuss,0.0012920402241610191,107
Andrea Bianchi,0.0012703700622086558,108
Roman Kozhevnikov,0.0012680889145311024,109
Edouard Lehoux,0.0012566539615396313,110
Andrew Gemmell,0.001242730894815221,111
Sean Ryan,0.0012387117248770872,112
Bertrand Venturi,0.001225142546539434,113
Zhongyi Qiao,0.0012113138521773425,114
Igor Snitko,0.0011984278283522255,115
Lidou Han,0.0011876233608471088,116
Davy Billiau,0.0011817547365492876,117
Aquiles Balaudo,0.0011708937753279864,118
Wenhao Wang,0.0011645205155062675,119
Theodore Smith,0.0011645080875304675,120
Ruwen Straub,0.0011354464680887856,121
Asterios Daldogiannis,0.0011201401410198815,122
Tomi Stefanovski,0.001119723126244349,123
Richard Nagy,0.0011157973087931134,124
Gaspar Andrade Budino,0.001114809451287733,125
Yuuya Kataoka,0.001110141319839674,126
Jan Kutnik,0.0011056759715752382,127
Danie Marais,0.001102110893055749,128
Chris Deegan,0.0010922837294200468,129
Martin Carrizo Yunges,0.0010852565891380183,130
Jarrod Poort,0.0010682109709317024,131
Jack Alan Mcloughlin,0.0010611061276622866,132
Ruoyu Wang,0.00105793594165562,133
Matthias Schweinzer,0.0010575442497175718,134
