name,pagerank,rank
Ferry Weertman,0.09034636276533335,1
Marc-Antoine Olivier,0.06013255348256691,2
Jack Burnell,0.045383032015806256,3
Simone Ruffini,0.04415703176878684,4
Jordan Wilimovsky,0.04025420704391075,5
Federico Vanelli,0.034273995891861656,6
Kristof Rasovszky,0.032216361408704215,7
David Aubry,0.02603373866383444,8
Rob Muffels,0.025258048111508124,9
Marcel Schouten,0.024572462928833038,10
Spyridon Gianniotis,0.022539531200193842,11
Christian Reichert,0.021656627468366073,12
Kirill Abrosimov,0.02008371429485967,13
Allan Do Carmo,0.01692471573195792,14
Andreas Waschburger,0.015307869740242362,15
Evgenii Drattcev,0.015024223793263883,16
Lijun Zu,0.01451120208678341,17
Andrea Manzi,0.013483323721102908,18
Vitaliy Khudyakov,0.010643166962239296,19
Chad Ho,0.009962104894978183,20
Axel Reymond,0.00961373993130844,21
Caleb Hughes,0.009605571750630636,22
Fernando Ponte,0.009228274999281787,23
Ventsislav Aydarski,0.009123694156743037,24
Matteo Furlan,0.008745088998843365,25
Jack Brazier,0.008731965721379084,26
Krzysztof Pielowski,0.008532083004606918,27
Yasunari Hirai,0.008466776164630195,28
Guillermo Bertola,0.0080178148037326,29
Brendan Casey,0.007995052115160337,30
Diogo Villarinho,0.007614379496879451,31
Richard Weinberger,0.007572568123006246,32
Pepijn Smits,0.007332414212311544,33
Logan Fontaine,0.0071333752142736335,34
Mario Sanzullo,0.006622914240109232,35
Mark Papp,0.006584024164658422,36
Soeren Meissner,0.0058807967776045925,37
Simon Huitenga,0.0051875439800832986,38
Shahar Resman,0.005022031888998048,39
Chip Peterson,0.0045139112388180936,40
Damien Cattin-Vidal,0.0044599321288038,41
Ivan Enderica Ochoa,0.004209223935861628,42
Timothy Shuttleworth,0.004187701295719407,43
Yohsuke Miyamoto,0.003677226825891482,44
Evgenij Pop Acev,0.0036151261859663866,45
Tobias Patrick Robinson,0.003540128055345724,46
Philippe Guertin,0.003429433576645215,47
Aleksandr Astapov,0.0033974011914990466,48
Alex Meyer,0.003202555213941817,49
Danie Szekelyi,0.0030615410932905646,50
Joaquin Moreno,0.0029196969656267004,51
Sergey Bolshakov,0.0028310651794787507,52
Alexander Studzinski,0.002733358026675424,53
Lachlan Colquhoun,0.002634698399834476,54
Marcus Herwig,0.002609673100424814,55
Daniel Szekelyi,0.0026052614603629966,56
Damian Blaum,0.0025011782067965345,57
Yuval Safra,0.002492556498827533,58
Eric Hedlin,0.0024326255757189776,59
Benjamin Brantu,0.002367391404132637,60
Kirill Belyaev,0.0023458913948889407,61
Raul Santiago Betancor,0.0022805987986223063,62
Taiki Nonaka,0.002254265081943281,63
Gergely Gyurta,0.0021918501161118284,64
Esteban Enderica Salgado,0.0021482239407429314,65
Kai Graeme Edwards,0.002112829882308594,66
Igor Chervynskiy,0.0020890305457673362,67
Edoardo Stochino,0.002087029558431208,68
Diego Vera,0.0020402839426024674,69
Jiabao An,0.0020190540804437525,70
David Brandl,0.002017573069705992,71
Roman Karyakin,0.001970170069649659,72
Ous Mellouli,0.0019471933917269515,73
Johndry Segovia,0.0018789952469113209,74
David Heron,0.0018664468426413854,75
Xavier Desharnais,0.001863756866584903,76
Daniel Delgadillo,0.001862580969159556,77
Hau-Li Fan,0.0018494359885244224,78
Anton Evsikov,0.0018461679658603705,79
Antonio Arroyo,0.0017953924671105527,80
Yosuke Aoki,0.0017839508454224277,81
Pol Gil,0.0017773502790742759,82
Jingwei Weng,0.0017620090633082485,83
Matej Kozubek,0.0017538625816382169,84
Marwan Elamrawy,0.001645123373861611,85
Mateusz Sawrymowicz,0.0016071462485646006,86
Santiago Enderica,0.0015328125939513282,87
Patrik Rakos,0.0014788645507480096,88
Logan Vanhuys,0.0014747465168269828,89
Matheus Emerim Evangelista,0.0014623736607136339,90
Anis Cheniti,0.0014604381321280844,91
Nicolas Masse-Savard,0.0014526249748971934,92
Shai Toledano,0.001438916359357101,93
Erwin Maldonado,0.0014304809025364406,94
Hugo Chopineau,0.0014069566150941818,95
Zhongyi Qiao,0.0013942678986640501,96
David Farinango,0.0013757520661819686,97
Juan Jose Segovia Ramos,0.0013665017484755283,98
Tamas Farkas,0.001362526685531797,99
Aleksandar Ilievski,0.0013486151147062437,100
Eric Reuss,0.00128221710586243,101
Georgios Arniakos,0.001274652037049137,102
Lidou Han,0.0012723639994032996,103
Sean Ryan,0.0012676903590657536,104
Roman Kozhevnikov,0.0012584477706685162,105
Edouard Lehoux,0.0012577093597722282,106
Bertrand Venturi,0.0012535009591042282,107
Andrew Gemmell,0.0012232151966944326,108
Igor Snitko,0.0012108754000496665,109
Yuuya Kataoka,0.0012079357338478044,110
Andrea Bianchi,0.001194401793701643,111
Aquiles Balaudo,0.0011919636830388628,112
Ruoyu Wang,0.001191035695700774,113
Richard Nagy,0.0011888044930985812,114
Tomi Stefanovski,0.0011861522559620914,115
Davy Billiau,0.0011856611379596157,116
Wenhao Wang,0.0011813113703580008,117
Jan Kutnik,0.0011678101406785487,118
Alberto Martinez,0.0011628625797336014,119
Bailey Armstrong,0.0011547418551919424,120
Jarrod Poort,0.0011380988248772285,121
Ruwen Straub,0.001135926372669659,122
Martin Carrizo Yunges,0.0011276506148828838,123
Matan Roditi,0.0011219991243665418,124
Oliver Signorini,0.0011079099334326812,125
Matthias Schweinzer,0.0011048377205226632,126
Artem Podyakov,0.001101235541325558,127
Asterios Daldogiannis,0.0011011023308935743,128
Danie Marais,0.0010928662433482602,129
Soon Choy Kevin Yeap,0.0010866357353229205,130
Taishin Minamide,0.0010741388724473569,131
Ivan Afanevich,0.0010727358131036263,132
Rafael Gil,0.0010611994096573912,133
Yann Corbel,0.0010573267016532877,134
Jack Alan Mcloughlin,0.0010522020124194475,135
Kane Rae Francis Radford,0.0010362998749972048,136
Nico Manoussakis,0.0009967447291856454,137
Chris Deegan,0.000991492849665408,138
Thore Bermel,0.0009858174849048053,139
Luis Fernardo Bolanos Zuloaga,0.0009834717267798213,140
Christopher Bryan,0.000980904403102396,141
Wilder Carreno,0.0009338495689465861,142
Zibin Zhang,0.0009034048101225823,143
Gaspar Andrade Budino,0.0008836640746600812,144
Arturo Perez Vertti Ferrer,0.0008785111244868008,145
Vit Ingeduld,0.0008734262477038685,146
Miguel Armijos,0.0008672132120803399,147
Shuyi Liu,0.0008638323647316773,148
Jeremias Munoz,0.0008566014972092253,149
Matias Diaz Hernandez,0.000855145524225063,150
Ellito Sodemann,0.0008476922818326516,151
Simone Ercoli,0.0008454567401246903,152
Baptiste Colmant,0.000844754801407549,153
Xinjie Ji,0.0008422978874202063,154
Jan Urbaniak,0.0008386953587379293,155
Ho Yin Kwan,0.0008344867952777126,156
David Castro,0.0008341589527109514,157
Jan Micka,0.0008311786194271364,158
Attila Kiss,0.0008253745354840311,159
Haythem Abdelkhalek,0.0008207465450787666,160
Fernando Betanzos,0.0008205866244210458,161
Solomon Wright,0.0008099370876333826,162
Cheng-Chi Cho,0.0008079540416258239,163
Kosuke Mimura,0.0008029182662906011,164
Riku Kuwazoe,0.0008025110306315955,165
Simon Lamar,0.0007962842614277468,166
Tsz Fung Tse,0.0007913624687857326,167
Clement Batte,0.0007855156001690495,168
Rudolf Visser,0.0007765186037285494,169
Edouard Belanger,0.000775544665955979,170
Gabriel Raul Villagoiz,0.0007743149299346255,171
Adel Elbehiry,0.0007728768791656676,172
Gustavo Gutierrez,0.0007633515796171956,173
Volodymyr Voronko,0.0007529965414842495,174
Chin Ting Keith Sin,0.0007511684190554547,175
Idan Mordel,0.000750882702142158,176
Jo Miyazawa,0.0007471200677781338,177
Rodrigo Caballero,0.0007443064413138247,178
Pedro Pinotes,0.000740668150767843,179
Lupeng Liu,0.0007351874088626981,180
Kenessary Kenenbayev,0.0007289981770640104,181
Katelnikof Alexander Dawson,0.0007262556303725598,182
Theodore Smith,0.0007164727666830256,183
Farid Zitouni,0.0007161053394345004,184
Ziyang Zhang,0.0007146829974958711,185
Bence Balzam,0.0007142127226893196,186
Naim Mokhfi,0.0007139072600278613,187
Victor Colonese,0.000701157189881024,188
Guillaume Boscher,0.0006982057854566893,189
Vasco Gaspar,0.0006963138737533556,190
Victor Johansson,0.0006939025988713818,191
Jean-Baptiste Clusman,0.0006916964947861965,192
Yifan Zhao,0.0006913366361597054,193
Ching Leung Sunny Poon,0.0006864558148980479,194
Tsz Ho Tsang,0.0006857827826827761,195
Gabriele Maria Mento,0.0006856339411330896,196
Phillip Ryan,0.0006851705354146546,197
Ziao Qiu,0.0006848863916020628,198
Phillip Seidler,0.0006822926760867501,199
Aubin Coccordano,0.0006807776973229148,200
Chung Kiu Yau,0.0006788248208931647,201
Samir Botelho Barel,0.0006761701624111721,202
Hugo Ribeiro,0.0006756686110516478,203
Denis Adeev,0.0006627593941795664,204
Shuhei Matsumura,0.0006617314020170784,205
Peter Gutyan,0.0006607732868692516,206
Ka Lung Kwan,0.0006604673368284939,207
Youssef Hossameldeen Khalil Hossameldeen,0.0006570687857467186,208
Franco Ivo Cassini,0.0006512823906945933,209
Chun Hin Hui,0.0006506037432431555,210
