name,pagerank,rank
Ferry Weertman,0.08803857554626159,1
Marc-Antoine Olivier,0.0568798255081974,2
Simone Ruffini,0.043021250888499944,3
Jack Burnell,0.042302037027362765,4
Jordan Wilimovsky,0.040008812131246456,5
Kristof Rasovszky,0.03382095752626601,6
Federico Vanelli,0.03344337464557335,7
Rob Muffels,0.02705439054180976,8
David Aubry,0.024908030750948586,9
Marcel Schouten,0.024268350050750953,10
Christian Reichert,0.021943588344607284,11
Spyridon Gianniotis,0.020524318693247483,12
Allan Do Carmo,0.019612815600955336,13
Kirill Abrosimov,0.01942135937411244,14
Andreas Waschburger,0.015111942636188572,15
Evgenii Drattcev,0.01438485507367869,16
Lijun Zu,0.013562842127861935,17
Andrea Manzi,0.012886474331569827,18
Fernando Ponte,0.011495768036459393,19
Vitaliy Khudyakov,0.01070552158899155,20
Chad Ho,0.009817072250404103,21
Ventsislav Aydarski,0.009548351283062993,22
Caleb Hughes,0.009375140071468772,23
Axel Reymond,0.009201242736534401,24
Yasunari Hirai,0.009098092985123202,25
Krzysztof Pielowski,0.008913244824760296,26
Jack Brazier,0.008783491895670946,27
Matteo Furlan,0.008358081623755845,28
Guillermo Bertola,0.008168691335345707,29
Diogo Villarinho,0.008129143313579888,30
Pepijn Smits,0.007916235045189434,31
Brendan Casey,0.007915484194062114,32
Logan Fontaine,0.007739934063737347,33
Richard Weinberger,0.007504090215879807,34
Soeren Meissner,0.006623592690828604,35
Mario Sanzullo,0.006541133131926716,36
Mark Papp,0.006291940501965775,37
Simon Huitenga,0.006037279550344818,38
Shahar Resman,0.00536621262903135,39
Ivan Enderica Ochoa,0.004670769021105447,40
Chip Peterson,0.004262667723855471,41
Damien Cattin-Vidal,0.00425820240971489,42
Tobias Patrick Robinson,0.004237807500127092,43
Timothy Shuttleworth,0.004140611932940516,44
Yohsuke Miyamoto,0.003628551005797353,45
Evgenij Pop Acev,0.0035593683015255227,46
Lachlan Colquhoun,0.0034886989136224305,47
Aleksandr Astapov,0.0034422780693492304,48
Philippe Guertin,0.0033741672834907647,49
Danie Szekelyi,0.003113932766006598,50
Alex Meyer,0.0030688310609732765,51
Joaquin Moreno,0.002949356292584554,52
Yuval Safra,0.002933540778319279,53
Sergey Bolshakov,0.0027995438357135884,54
Alexander Studzinski,0.002784909274851405,55
Kai Graeme Edwards,0.002658387714528964,56
Marcus Herwig,0.002628221974003144,57
Daniel Szekelyi,0.0025991766967036075,58
Damian Blaum,0.002467853383696529,59
Taiki Nonaka,0.0024219925336525223,60
Eric Hedlin,0.002395506724917529,61
Benjamin Brantu,0.0023516873019307685,62
Raul Santiago Betancor,0.0022958407994270414,63
Kirill Belyaev,0.0022436621516135073,64
Matej Kozubek,0.0022053728157897267,65
Esteban Enderica Salgado,0.0020936100128373936,66
Igor Chervynskiy,0.002079126256634778,67
Gergely Gyurta,0.0020786683025324202,68
Edoardo Stochino,0.0020746458733359174,69
David Brandl,0.002034254295463972,70
Hau-Li Fan,0.002022754251812584,71
Jiabao An,0.0020192679165034807,72
Diego Vera,0.001985337462185521,73
David Heron,0.0019359305288882689,74
Xavier Desharnais,0.001919534288520821,75
Ous Mellouli,0.0019129991079617332,76
Johndry Segovia,0.0018947342610488925,77
Roman Karyakin,0.0018690646301624285,78
Yosuke Aoki,0.0018647175414262095,79
Daniel Delgadillo,0.0018209913210727006,80
Antonio Arroyo,0.0017940685006224161,81
Pol Gil,0.0017761962082871031,82
Anton Evsikov,0.0017524374483860986,83
Jingwei Weng,0.0017099315149401257,84
Alberto Martinez,0.001694313699898033,85
Marwan Elamrawy,0.0016491474914002834,86
Mateusz Sawrymowicz,0.0015412762761771023,87
Santiago Enderica,0.0015273593300827977,88
Taishin Minamide,0.0015155917562035234,89
Logan Vanhuys,0.0014926490501113586,90
Nicolas Masse-Savard,0.0014857987943239855,91
Anis Cheniti,0.0014640378005046522,92
Shai Toledano,0.0014638208406579092,93
Matheus Emerim Evangelista,0.0014558554122646595,94
Oliver Signorini,0.0014333856912624226,95
Patrik Rakos,0.0014174646604846884,96
Hugo Chopineau,0.0014149399116332904,97
Erwin Maldonado,0.0014051227301360549,98
David Farinango,0.0013969924362687615,99
Tamas Farkas,0.0013749130487175744,100
Juan Jose Segovia Ramos,0.0013698242194414908,101
Aleksandar Ilievski,0.0013497470698253422,102
Zhongyi Qiao,0.001313089960987319,103
Matan Roditi,0.0012979887444564565,104
Eric Reuss,0.001289830231665944,105
Georgios Arniakos,0.0012868341404967273,106
Roman Kozhevnikov,0.0012659199318668952,107
Sean Ryan,0.0012651130856475429,108
Edouard Lehoux,0.0012562312842996836,109
Bertrand Venturi,0.001241378132877882,110
Bailey Armstrong,0.0012411092983695593,111
Lidou Han,0.0012396396808575783,112
Andrew Gemmell,0.0012311790009438476,113
Andrea Bianchi,0.0012239239593270501,114
Igor Snitko,0.001206841956805625,115
Davy Billiau,0.001183713035435174,116
Aquiles Balaudo,0.0011833195935020396,117
Wenhao Wang,0.0011809538298241176,118
Yuuya Kataoka,0.0011671080219447126,119
Richard Nagy,0.0011612053067473064,120
Tomi Stefanovski,0.0011597182383148038,121
Simon Lamar,0.00115500678168472,122
Jan Kutnik,0.0011456282489770131,123
Ruwen Straub,0.0011376502023518163,124
Ruoyu Wang,0.001132890534605723,125
Martin Carrizo Yunges,0.0011138199217416733,126
Jarrod Poort,0.001111679405426922,127
Asterios Daldogiannis,0.0011083764541819237,128
Danie Marais,0.0010967635534182315,129
Matthias Schweinzer,0.0010905208650521998,130
Artem Podyakov,0.0010800144331372685,131
Soon Choy Kevin Yeap,0.0010561784444218024,132
Jack Alan Mcloughlin,0.0010559556820534896,133
Ivan Afanevich,0.0010520648609477308,134
Yann Corbel,0.0010510674746648265,135
