name,pagerank,rank
Ana Marcela Cunha,0.08454622311032176,1
Rachele Bruni,0.06012778853786762,2
Arianna Bridi,0.058461345154750904,3
Leonie Beck,0.05457433231084388,4
Haley Anderson,0.04883739431483533,5
Sharon Van Rouwendaal,0.03739386617726984,6
Xin Xin,0.03464097490316684,7
Kareena Lee,0.0334654416239607,8
Lara Grangeon De Villele,0.030132214823183578,9
Finnia Wunram,0.027662678067242416,10
Aurelie Muller,0.017613950571616084,11
Angelica Andre,0.01601648319262016,12
Giulia Gabbrielleschi,0.015579264105605145,13
Ashley Twichell,0.0153135967930438,14
Samantha Arevalo,0.012795726776754442,15
Anna Olasz,0.01264870013811449,16
Esmee Vermeulen,0.011970294845707672,17
Lea Boy,0.010746482269414027,18
Hannah Moore,0.01040552763312762,19
Martina De Memme,0.009095278714698025,20
Yawen Hou,0.009045980144079611,21
Paula Ruiz Bravo,0.008810352616763597,22
Viviane Jungblut,0.008027469129476592,23
Alice Dearing,0.007891515231694379,24
Reka Rohacs,0.006681722568708484,25
Alena Benesova,0.006648525608941571,26
Danielle Huskisson,0.006420737128754185,27
Oceane Cassignol,0.006362353413069384,28
Chelsea Gubecka,0.006249792407040939,29
Chloe Gubecka,0.006036864761291865,30
Barbara Pozzobon,0.005772806255471348,31
Onon Katalin Somenek,0.0050799723649316815,32
Yumi Kida,0.005035210744408137,33
Mackenzie Brazier,0.0049922846745649166,34
Caroline Laure Jouisse,0.004720780509380701,35
Maria De Valdes,0.004610112784103132,36
Fuwei Dong,0.004315201102873505,37
Spela Perse,0.0038639441033897666,38
Eva Fabian,0.003650842576502682,39
Maria Bramont-Arias,0.003625354179481853,40
Erica Sullivan,0.003551334548634283,41
Lisa Pou,0.003530080890814113,42
Ellen Olsson,0.003446471800277395,43
Jeannette Spiwoks,0.003382016753424114,44
Katy Campbell,0.0033327472822151367,45
Mariia Novikova,0.003221933563480628,46
Minami Niikura,0.0031248461234596064,47
Angela Maurer,0.0030930988130861868,48
Valeriia Ermakova,0.003002820028117492,49
Kalliopi Araouzou,0.0029460374508570512,50
Melinda Novoszath,0.002803774059418267,51
Svenja Zihsler,0.0027611684470476676,52
Muran Tian,0.002689152119025663,53
Morgane Dornic,0.002599569287185791,54
