name,pagerank,rank
Ana Marcela Cunha,0.08543251605796012,1
Arianna Bridi,0.08209796802365024,2
Rachele Bruni,0.06200851548569589,3
Samantha Arevalo,0.051134358109201666,4
Aurelie Muller,0.04852961220021549,5
Finnia Wunram,0.03693496470845363,6
Viviane Jungblut,0.03331831893475849,7
Sharon Van Rouwendaal,0.031137968271551467,8
Anna Olasz,0.02855501981871913,9
Haley Anderson,0.02664915120795775,10
Ashley Twichell,0.02092431668477595,11
Chelsea Gubecka,0.020324881371658755,12
Yukimi Moriyama,0.016772011428333164,13
Anastasiia Krapivina,0.016333228676215856,14
Leonie Beck,0.01490774081460959,15
Giulia Gabbrielleschi,0.012761669395835663,16
Xin Xin,0.012450861699522506,17
Angela Maurer,0.012201845106633736,18
Paula Ruiz Bravo,0.011408467338282987,19
Esmee Vermeulen,0.0104926090918819,20
Sarah Bosslet,0.010383322642447984,21
Oceane Cassignol,0.009571841380653538,22
Kareena Lee,0.009394421465271193,23
Martina Grimaldi,0.008933401172256685,24
Poliana Okimoto Cintra,0.008617475400927036,25
Danielle Huskisson,0.00807343615311208,26
Cecilia Biagioli,0.007920397678812563,27
Barbara Pozzobon,0.007429675864647034,28
Siyu Yan,0.006777691345962462,29
Becca Mann,0.006319069914359087,30
Michelle Weber,0.00623468607606551,31
Yumi Kida,0.005712468879508241,32
Julia Arino,0.005670733423897621,33
Alice Franco,0.005601667801068357,34
Onon Katalin Somenek,0.005451777575297322,35
Valeriia Ermakova,0.005162780462148397,36
Lea Boy,0.005091513535937696,37
Lara Grangeon De Villele,0.005065573643561572,38
Alice Dearing,0.004762163712331629,39
Maria De Valdes,0.0047011970794205785,40
Angelica Andre,0.004553663114312976,41
Adeline Furst,0.0044965803294301126,42
Minami Niikura,0.004380308989291777,43
Kalliopi Araouzou,0.004273173490216983,44
Spela Perse,0.0040583809184030276,45
Svenja Zihsler,0.00394433533196825,46
Jazmin Carlin,0.003907848635045984,47
Ilaria Raimondi,0.00373188313237651,48
Justyna Burska,0.0036302748330544815,49
Alena Benesova,0.0036014787147395652,50
Muran Tian,0.0034314330667522368,51
Kiah Melverton,0.0032058282312522213,52
Martina De Memme,0.00319835994882432,53
Jeannette Spiwoks,0.0031067814996140423,54
Erica Sullivan,0.003015296336507826,55
Daria Kulik,0.002946692351372558,56
Anna Mankevich,0.0026909966072156924,57
Eden Girloanta,0.0026735712707927667,58
Fang Qu,0.0026529346367414296,59
Sofia Kolesnikova,0.0024993149397508183,60
Olga Kozydub,0.0024394970797646676,61
Isabella Rongione,0.002402266455540263,62
Stephanie Horner,0.0022582383026762093,63
Martina Rita Caramignoli,0.002241607106706117,64
Shan Lei,0.002220680536429582,65
Jade Dusablon,0.0021599158914872084,66
Lenka Sterbova,0.0021557639435725207,67
Ginevra Taddeucci,0.0021427668507046733,68
Nataly Caldas Calle,0.0021316330193083544,69
Eva Fabian,0.0020945530182678927,70
Breanne Emma Joan Siwicki,0.002070070322976802,71
