athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Marcus Herwig,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kirill Belyaev,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fernando Ponte,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jean-Baptiste Clusman,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guillem Pujol,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hau-Li Fan,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elliot Sodemann,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clement Kukla,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jon Thomas Mckay,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yosuke Aoki,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ruoyu Wang,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aubin Coccordano,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allan Do Carmo,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiabao An,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riku Kuwazoe,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enzo Roldan Munoz,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Deegan,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vit Ingeduld,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pol Gil,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Keber,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicholas Rollo,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Takeshi Toyoda,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Igor Chervynskiy,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
William Yan Thorley,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mohamed Moselhy,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yunze Wang,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naim Mokhfi,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Long Cheng,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bozhao Zhang,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Hedlin,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lev Cherepanov,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fernando Betanzos,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rui Meng,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Galymzhan Balabek,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hao Han Wang,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenessary Kenenbayev,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timotius Mulyadi,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chak Fung Lam,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ching Leung Sunny Poon,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tsz Fung Tse,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damien Payet,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavin Akbar Dharmawan,,11/09/2018,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,83.0,,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
