athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Marwan Elamrawy,,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Igor Snitko,,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiki Nonaka,,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nico Manoussakis,,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vit Ingeduld,,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fernando Betanzos,,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shai Toledano,,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evgenij Pop Acev,,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haythem Abdelkhalek,,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bence Balzam,,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arturo Perez Vertti Ferrer,,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rodrigo Caballero,,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pedro Pinotes,,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chin Ting Keith Sin,,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenessary Kenenbayev,,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peter Gutyan,,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marek Pavuk,,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frank Johan Ojarand,,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Youssef Hossameldeen Khalil Hossameldeen,,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tsz Fung Tse,,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zedheir Torrez,,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emilio Avila,,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Omkumar Tokalkandiga Hemkumar,,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cristofer Lanuza,,07/18/2017,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,65.0,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
