athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Tomi Stefanovski,,08/20/2016,FINA Grand Prix,"Ohrid Lake, MKD",30.0,NW,Neutral,9.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edoardo Stochino,,08/20/2016,FINA Grand Prix,"Ohrid Lake, MKD",30.0,NW,Neutral,9.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matheus Emerim Evangelista,,08/20/2016,FINA Grand Prix,"Ohrid Lake, MKD",30.0,NW,Neutral,9.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damian Blaum,,08/20/2016,FINA Grand Prix,"Ohrid Lake, MKD",30.0,NW,Neutral,9.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aleksandar Ilievski,,08/20/2016,FINA Grand Prix,"Ohrid Lake, MKD",30.0,NW,Neutral,9.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabriele Maria Mento,,08/20/2016,FINA Grand Prix,"Ohrid Lake, MKD",30.0,NW,Neutral,9.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evgenij Pop Acev,,08/20/2016,FINA Grand Prix,"Ohrid Lake, MKD",30.0,NW,Neutral,9.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aquiles Balaudo,,08/20/2016,FINA Grand Prix,"Ohrid Lake, MKD",30.0,NW,Neutral,9.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simon Pastor,,08/20/2016,FINA Grand Prix,"Ohrid Lake, MKD",30.0,NW,Neutral,9.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
