athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Jack Brazier,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6366.7,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Reichert,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6367.6,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pepijn Smits,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6367.8,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soren Dellef Meissner,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6369.3,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allan Do Carmo,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6369.4,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kirill Abrosimov,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6369.4,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard Weinberger,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6370.2,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aleksandr Astapov,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6370.3,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diogo Villarinho,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6370.6,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logan Fontaine,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6370.7,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Axel Reymond,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6371.1,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andreas Waschburger,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6371.3,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guillermo Bertola,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6373.1,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcus Herwig,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6373.2,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raul Santiago Betancor,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6374.1,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sergey Bolshakov,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6380.4,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Szekelyi,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6384.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yasunari Hirai,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6422.6,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yohsuke Miyamoto,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6423.2,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lachlan Colquhoun,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6432.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vitaliy Khudyakov,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6435.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kai Graeme Edwards,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6436.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simon Huitenga,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6436.1,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventsislav Aydarski,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6438.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pol Gil,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6441.5,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Papp,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6475.1,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anis Cheniti,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6514.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benjamin Brantu,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6514.2,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiki Nonaka,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6514.4,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexander Studzinski,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6517.3,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yosuke Aoki,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6518.3,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Brandl,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6518.8,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hugo Chopineau,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6520.2,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Reuss,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6522.1,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roman Kozhevnikov,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6522.7,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kristof Rasovszky,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6578.7,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ruwen Straub,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6611.6,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tobias Patrick Robinson,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6622.2,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clement Batte,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6635.9,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naim Mokhfi,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6662.3,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rafael Gil,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6664.2,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jean-Baptiste Clusman,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6700.1,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aubin Coccordano,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6714.7,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christopher Bryan,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6745.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evgenij Pop Acev,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6760.8,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nico Manoussakis,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6832.4,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soon Choy Kevin Yeap,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6858.2,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenessary Kenenbayev,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6879.4,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hugo Saillard,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,6903.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tsz Fung Tse,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,7349.7,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singha Chau,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,7402.1,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ho Yat Winson Lee,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,7491.3,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chun Hin Hui,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,7652.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Ching Wong,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,7876.9,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tsz Ho Tsang,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,8089.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chung Kiu Yau,,03/11/2017,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,72.0,8092.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
